time,seconds_elapsed,z,y,x
1766385749423015200,0.09401513671875,9.55551815032959,2.192128896713257,0.23879481852054596
1766385749433015000,0.10401513671875,9.553601264953613,2.1993777751922607,0.24867165088653564
1766385749443015200,0.11401513671875,9.554332733154297,2.197523355484009,0.2366805225610733
1766385749453015000,0.12401513671875,9.554229736328125,2.198934316635132,0.2275523543357849
1766385749463015200,0.13401513671875,9.554521560668945,2.1982038021087646,0.22226612269878387
1766385749473015000,0.14401513671875,9.553625106811523,2.2027101516723633,0.21612338721752167
1766385749483015200,0.15401513671875,9.550795555114746,2.21525502204895,0.21291549503803253
1766385749493015000,0.16401513671875,9.547393798828125,2.2301292419433594,0.2102108746767044
1766385749503015200,0.17401513671875,9.543782234191895,2.245636224746704,0.2091212272644043
1766385749513015000,0.18401513671875,9.540735244750977,2.2585506439208984,0.20905400812625885
1766385749523015200,0.19401513671875,9.53868579864502,2.2671005725860596,0.21002963185310364
1766385749533015000,0.20401513671875,9.537202835083008,2.273210048675537,0.2113410234451294
1766385749543015200,0.21401513671875,9.536675453186035,2.2753405570983887,0.21224553883075714
1766385749553015000,0.22401513671875,9.53560733795166,2.279529094696045,0.21523521840572357
1766385749563015200,0.23401513671875,9.533936500549316,2.286118268966675,0.21930330991744995
1766385749573015000,0.24401513671875,9.532852172851562,2.2903473377227783,0.22227346897125244
1766385749583015200,0.25401513671875,9.533452987670898,2.2878103256225586,0.2226862609386444
1766385749593015000,0.26401513671875,9.534757614135742,2.2827370166778564,0.2188347727060318
1766385749603015200,0.27401513671875,9.535752296447754,2.2790322303771973,0.21409057080745697
1766385749613015000,0.28401513671875,9.535584449768066,2.280092239379883,0.21021601557731628
1766385749623015200,0.29401513671875,9.534306526184082,2.2856552600860596,0.20772571861743927
1766385749633015000,0.30401513671875,9.53256607055664,2.2929208278656006,0.20756815373897552
1766385749643015200,0.31401513671875,9.530948638916016,2.2995731830596924,0.20824389159679413
1766385749653015000,0.32401513671875,9.529953002929688,2.3035778999328613,0.2095678597688675
1766385749663015200,0.33401513671875,9.529770851135254,2.3041865825653076,0.2111201137304306
1766385749673015000,0.34401513671875,9.529603958129883,2.304786443710327,0.21213388442993164
1766385749683015200,0.35401513671875,9.529600143432617,2.3047618865966797,0.2125694453716278
1766385749693015000,0.36401513671875,9.52951431274414,2.3051400184631348,0.21228685975074768
1766385749703015200,0.37401513671875,9.529166221618652,2.306668519973755,0.21135583519935608
1766385749713015000,0.38401513671875,9.5287446975708,2.308558940887451,0.20969189703464508
1766385749723015200,0.39401513671875,9.528157234191895,2.3112359046936035,0.2069082409143448
1766385749733015000,0.40401513671875,9.527609825134277,2.3136746883392334,0.20479758083820343
1766385749743015200,0.41401513671875,9.527122497558594,2.3157994747161865,0.2034357339143753
1766385749753015000,0.42401513671875,9.526859283447266,2.3169779777526855,0.2023635059595108
1766385749763015200,0.43401513671875,9.526567459106445,2.3181819915771484,0.20234093070030212
1766385749773015000,0.44401513671875,9.526304244995117,2.3192975521087646,0.20191848278045654
1766385749783015200,0.45401513671875,9.52586555480957,2.321227550506592,0.20045378804206848
1766385749793015000,0.46401513671875,9.52525520324707,2.323889970779419,0.19858211278915405
1766385749803015200,0.47401513671875,9.524349212646484,2.3276925086975098,0.19753016531467438
1766385749813015000,0.48401513671875,9.523176193237305,2.3325090408325195,0.1972530335187912
1766385749823015200,0.49401513671875,9.521923065185547,2.337573289871216,0.19782981276512146
1766385749833015000,0.50401513671875,9.521188735961914,2.340510368347168,0.19841745495796204
1766385749843015200,0.51401513671875,9.521191596984863,2.3405346870422363,0.19801659882068634
1766385749853015000,0.52401513671875,9.521466255187988,2.3396050930023193,0.19574964046478271
1766385749863015200,0.53401513671875,9.521626472473145,2.3391783237457275,0.1930389404296875
1766385749873015000,0.54401513671875,9.521427154541016,2.3402295112609863,0.19009019434452057
1766385749883015200,0.55401513671875,9.521068572998047,2.3419902324676514,0.1863221526145935
1766385749893015000,0.56401513671875,9.520975112915039,2.342758893966675,0.18138068914413452
1766385749903015200,0.57401513671875,9.5212984085083,2.3419559001922607,0.17466427385807037
1766385749913015000,0.58401513671875,9.52170467376709,2.3408043384552,0.16782785952091217
1766385749923015200,0.59401513671875,9.522326469421387,2.3386778831481934,0.16205893456935883
1766385749933015000,0.60401513671875,9.522760391235352,2.3371896743774414,0.1579797863960266
1766385749943015200,0.61401513671875,9.522611618041992,2.3378987312316895,0.1564687341451645
1766385749953015000,0.62401513671875,9.521503448486328,2.3423960208892822,0.1566699594259262
1766385749963015200,0.63401513671875,9.519824028015137,2.34912371635437,0.1580105721950531
1766385749973015000,0.64401513671875,9.51803970336914,2.3562674522399902,0.1590985655784607
1766385749983015200,0.65401513671875,9.516608238220215,2.3620049953460693,0.1596023589372635
1766385749993015000,0.66401513671875,9.515068054199219,2.3681423664093018,0.16053354740142822
1766385750003015200,0.67401513671875,9.513646125793457,2.373753786087036,0.1619281768798828
1766385750013015000,0.68401513671875,9.512596130371094,2.3778886795043945,0.162946879863739
1766385750023015200,0.69401513671875,9.512036323547363,2.380155086517334,0.16255369782447815
1766385750033015000,0.70401513671875,9.51193904876709,2.380619525909424,0.1614212542772293
1766385750043015200,0.71401513671875,9.512348175048828,2.3790457248687744,0.16053210198879242
1766385750053015000,0.72401513671875,9.513347625732422,2.375074863433838,0.16004881262779236
1766385750063015200,0.73401513671875,9.514596939086914,2.3701024055480957,0.15952038764953613
1766385750073015000,0.74401513671875,9.515341758728027,2.367201089859009,0.15819533169269562
