time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1766385835453015000,86.12401513671875,-0.1479562669992447,-0.015927908942103386,0.16059911251068115,0.9757372736930847,0.017342109233140945,-0.3237440586090088,0.30380991101264954
1766385835463015000,86.13401489257812,-0.14730370044708252,-0.015805253759026527,0.16090838611125946,0.9757870435714722,0.017471443861722946,-0.32433757185935974,0.3025136888027191
1766385835473015000,86.14401513671875,-0.14661593735218048,-0.015610948204994202,0.16064172983169556,0.9759376645088196,0.017547130584716797,-0.3237566351890564,0.30109703540802
1766385835483015000,86.15401489257812,-0.14601528644561768,-0.015442551113665104,0.16026338934898376,0.9760925769805908,0.017563993111252785,-0.32295849919319153,0.29984229803085327
1766385835493015000,86.16401513671875,-0.14542363584041595,-0.015358015894889832,0.1605992615222931,0.976127028465271,0.017643839120864868,-0.32361647486686707,0.2986651360988617
1766385835503015000,86.17401489257813,-0.14491701126098633,-0.015165425837039948,0.1612463742494583,0.9760987162590027,0.01807515323162079,-0.32486432790756226,0.29773998260498047
1766385835513015000,86.18401513671876,-0.14447766542434692,-0.01573856920003891,0.1617833971977234,0.9760658740997314,0.016916826367378235,-0.3261203169822693,0.2966899275779724
1766385835523015000,86.19401489257812,-0.1434258073568344,-0.016548004001379013,0.16176514327526093,0.9762106537818909,0.014879772439599037,-0.32634231448173523,0.29420438408851624
1766385835533015000,86.20401513671875,-0.14304770529270172,-0.01615283451974392,0.16190341114997864,0.9762498140335083,0.01560654304921627,-0.32650813460350037,0.2935555577278137
1766385835543015000,86.21401489257812,-0.14340998232364655,-0.015565409325063229,0.16065096855163574,0.9764131307601929,0.016541793942451477,-0.3238174617290497,0.2943652272224426
1766385835553015000,86.22401513671875,-0.14263491332530975,-0.015985120087862015,0.15966001152992249,0.9766823649406433,0.015097766183316708,-0.32196828722953796,0.292481929063797
1766385835563015000,86.23401489257813,-0.14242438971996307,-0.01599745638668537,0.16044571995735168,0.9765841364860535,0.01524882297962904,-0.3235500156879425,0.2921254634857178
1766385835573015000,86.24401513671874,-0.14225636422634125,-0.015849117189645767,0.16109400987625122,0.9765043258666992,0.015701444819569588,-0.3248084485530853,0.2918958365917206
1766385835583015000,86.25401489257813,-0.14176397025585175,-0.015909302979707718,0.16061526536941528,0.9766537547111511,0.015256931073963642,-0.32387423515319824,0.2907845377922058
1766385835593015000,86.26401513671875,-0.14162123203277588,-0.016032572835683823,0.160249263048172,0.976732611656189,0.014839044772088528,-0.32317885756492615,0.29040178656578064
1766385835603015000,86.27401489257812,-0.1415034830570221,-0.01621784083545208,0.16080160439014435,0.9766558408737183,0.01459071971476078,-0.3243422508239746,0.29015621542930603
1766385835613015000,86.28401513671875,-0.14125409722328186,-0.016558513045310974,0.161116361618042,0.9766343235969543,0.01390199176967144,-0.3250766694545746,0.28955474495887756
1766385835623015000,86.29401489257812,-0.14117413759231567,-0.016781961545348167,0.16128678619861603,0.9766139388084412,0.013467539101839066,-0.32548484206199646,0.2893318831920624
1766385835633015000,86.30401513671875,-0.1412380486726761,-0.017141181975603104,0.16160857677459717,0.9765452742576599,0.012850399129092693,-0.32623425126075745,0.28938359022140503
1766385835643015000,86.31401489257813,-0.14123690128326416,-0.017575198784470558,0.16187578439712524,0.9764934778213501,0.012039375491440296,-0.32689693570137024,0.2892669439315796
1766385835653015000,86.32401513671876,-0.14142005145549774,-0.01793489046394825,0.16210652887821198,0.976422131061554,0.01143400277942419,-0.3274626135826111,0.2895585596561432
1766385835663015000,86.33401489257812,-0.1417718529701233,-0.018144460394978523,0.1624588519334793,0.9763087034225464,0.011234990321099758,-0.3282265067100525,0.2902688682079315
1766385835673015000,86.34401513671875,-0.14197857677936554,-0.018511684611439705,0.16271980106830597,0.9762282967567444,0.010632124729454517,-0.3288552761077881,0.290610671043396
1766385835683015000,86.35401489257812,-0.14232726395130157,-0.018896793946623802,0.1630704253911972,0.976111650466919,0.010070428252220154,-0.3296680152416229,0.29125529527664185
1766385835693015000,86.36401513671875,-0.1426495760679245,-0.019359415397047997,0.16361722350120544,0.9759640097618103,0.009401839226484299,-0.33089783787727356,0.29183992743492126
1766385835703015000,86.37401489257813,-0.14301975071430206,-0.019579967483878136,0.16392497718334198,0.9758537411689758,0.009174501523375511,-0.3315766751766205,0.292580246925354
1766385835713015000,86.38401513671874,-0.14361809194087982,-0.019496208056807518,0.16342079639434814,0.9758521318435669,0.009398411028087139,-0.330534964799881,0.2938136160373688
1766385835723015000,86.39401489257813,-0.14412912726402283,-0.019618436694145203,0.16269294917583466,0.9758959412574768,0.009094701148569584,-0.329106867313385,0.2947683334350586
1766385835733015000,86.40401513671875,-0.1446416676044464,-0.019772805273532867,0.1625557541847229,0.9758398532867432,0.008912235498428345,-0.32887306809425354,0.29578158259391785
1766385835743015000,86.41401489257812,-0.14520230889320374,-0.019943734630942345,0.16257360577583313,0.9757501482963562,0.008761834353208542,-0.3289549648761749,0.2969079911708832
1766385835753015000,86.42401513671875,-0.1457892209291458,-0.02000628225505352,0.16237705945968628,0.9756940603256226,0.008775177411735058,-0.32857444882392883,0.29810214042663574
1766385835763015000,86.43401489257812,-0.14631427824497223,-0.020124541595578194,0.16208896040916443,0.9756609797477722,0.00862224493175745,-0.32802799344062805,0.29913702607154846
1766385835773015000,86.44401513671875,-0.14681904017925262,-0.020174123346805573,0.16170120239257812,0.9756484627723694,0.008570915088057518,-0.327261358499527,0.3001407980918884
1766385835783015000,86.45401489257813,-0.14735154807567596,-0.020141517743468285,0.1613033264875412,0.9756346940994263,0.008694342337548733,-0.3264494240283966,0.30122900009155273
1766385835793015000,86.46401513671876,-0.14785538613796234,-0.020122501999139786,0.16089823842048645,0.97562575340271,0.008776595816016197,-0.32562750577926636,0.30225130915641785
1766385835803015000,86.47401489257813,-0.14834251999855042,-0.020111771300435066,0.16070550680160522,0.9755837917327881,0.00890439935028553,-0.32523369789123535,0.30325940251350403
1766385835813015000,86.48401513671875,-0.14875511825084686,-0.020381731912493706,0.16086626052856445,0.9754889011383057,0.008544164709746838,-0.32563477754592896,0.3040577471256256
1766385835823015000,86.49401489257812,-0.14917100965976715,-0.020661799237132072,0.16062811017036438,0.9754587411880493,0.008033917285501957,-0.32524028420448303,0.30481481552124023
1766385835833015000,86.50401513671875,-0.14964522421360016,-0.02050800807774067,0.1597989797592163,0.9755254983901978,0.008241815492510796,-0.32352831959724426,0.305771142244339
1766385835843015000,86.51401489257813,-0.15017902851104736,-0.02034357376396656,0.1591162532567978,0.9755585193634033,0.008538376539945602,-0.3221058249473572,0.30687224864959717
1766385835853015000,86.52401513671875,-0.1506742388010025,-0.02023678831756115,0.15882068872451782,0.9755325317382812,0.008829528465867043,-0.3214765787124634,0.30791640281677246
1766385835863015000,86.53401489257813,-0.15117493271827698,-0.02012450434267521,0.1585848480463028,0.9754957556724548,0.009152916260063648,-0.3209649324417114,0.3089803457260132
1766385835873015000,86.54401513671876,-0.1516248881816864,-0.020141199231147766,0.1583346277475357,0.975466251373291,0.009188749827444553,-0.3204650580883026,0.3098938465118408
1766385835883015000,86.55401489257812,-0.152072936296463,-0.02015582285821438,0.15809625387191772,0.9754348397254944,0.009231669828295708,-0.31998834013938904,0.31080520153045654
